0,1,12,5,229,2507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,248,0.97,0.01,0,0,0,0,0,0,1,0,0
0,1,12,5,321,7886,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,0,0
0,1,12,5,462,7931,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,0,0
0,1,12,5,282,39474,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,1,0,0.29,4,255,1,0,0.25,0.05,0,0,0,0,1,0,0
0,2,22,5,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,244,0.96,0.01,0.01,0,0,0,0,0,1,0,0
0,1,12,5,302,1286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,1,0,0.29,18,255,1,0,0.06,0.02,0,0,0,0,1,0,0
0,1,12,5,302,4288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,17,0,0,0,0,1,0,0.24,29,255,1,0,0.03,0.03,0,0,0,0,1,0,0
0,2,2,5,46,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,159,0,0,0,0,1,0,0.01,255,242,0.95,0.01,0,0,0,0,0,0,1,0,0
0,1,12,5,211,4666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,15,255,1,0,0.07,0.04,0,0,0,0,1,0,0
0,1,12,5,222,655,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,205,255,1,0,0,0.02,0,0,0,0,1,0,0
0,1,12,5,219,15080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,0,0
0,1,12,5,222,397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,0,0
2,2,22,5,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,251,0.98,0.01,0.01,0,0,0,0,0,1,0,0
0,1,12,5,340,422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,0,0
0,1,12,5,219,184,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,27,0,0.04,0,0,1,0,0.11,47,255,1,0,0.02,0.05,0,0,0,0,1,0,0
0,1,12,5,320,8258,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,0,0
0,1,12,5,310,2710,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0.5,22,255,1,0,0.05,0.05,0,0,0,0,1,0,0
0,1,12,5,229,4869,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,0,0
0,1,12,5,325,2029,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,1,0,0.4,57,255,1,0,0.02,0.02,0,0,0,0,1,0,0
0,2,22,5,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,238,0.93,0.01,0,0,0,0,0,0,1,0,0
0,1,9,5,854,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,8,54,1,0,1,0.04,0,0,0,0,1,0,0
0,2,22,5,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,236,0.93,0.01,0,0,0,0,0,0,1,0,0
0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,4,255,1,0,0.25,0.33,0,0,1,0.99,1,0,0
0,1,12,5,230,3037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,25,0,0,0,0,1,0,0.12,34,255,1,0,0.03,0.03,0.03,0.01,0,0,1,0,0
0,1,12,5,217,392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,44,0,0,0,0,1,0,0.11,255,255,1,0,0,0,0,0,0,0,1,0,0
0,1,12,5,208,885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,18,0,0,0,0,1,0,0.17,255,255,1,0,0,0,0,0,0,0,1,0,0
0,1,12,5,266,6383,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,17,255,1,0,0.06,0.03,0,0,0,0,1,0,0
0,2,22,5,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,240,0.94,0.01,0,0,0,0,0,0,1,0,0
0,1,12,5,314,495,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,125,255,1,0,0.01,0.01,0,0,0,0,1,0,0
0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,1,0,1,34,253,1,0,0.03,0.09,0,0,1,1,1,0,0
0,1,12,5,232,193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,255,1,0,0.33,0.03,0,0,0,0,1,0,0
0,1,12,5,249,370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,4,255,1,0,0.25,0.05,0,0,0,0,1,0,0
0,1,12,5,220,370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,0,0
0,1,12,5,278,897,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,0,0
0,1,12,5,281,557,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0.01,0.01,1,0,0
0,1,12,5,310,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,4,9,1,0,0.25,0.22,0,0,0,0,1,0,0
0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,1,0,0.67,60,251,1,0,0.02,0.16,0,0,1,1,1,0,0
0,1,12,5,313,1404,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,1,0,0,111,255,1,0,0.01,0.03,0,0,0,0,1,0,0
0,1,12,5,181,2631,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,1,0,0,22,255,1,0,0.05,0.03,0,0,0,0,1,0,0
0,1,9,5,245,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,66,95,0.39,0.03,0.39,0.03,0,0,0,0,1,0,0
0,1,24,5,1410,368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,22,106,0.95,0.09,0.05,0.02,0,0,0,0,1,0,0
0,2,22,5,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,239,0.94,0.01,0.01,0,0,0,0,0,1,0,0
0,1,12,5,239,442,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,199,255,1,0,0.01,0.01,0,0,0,0,1,0,0
0,1,12,5,297,60778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,1,0,0.38,49,255,1,0,0.02,0.05,0,0,0,0,1,0,0
0,1,12,5,305,2507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,55,43,0.78,0.05,0.02,0,0.13,0,0,0,1,0,0
0,1,12,5,213,2044,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.03,0,0,0,0,1,0,0
0,1,12,5,323,366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,44,255,1,0,0.02,0.01,0,0,0,0,1,0,0
0,1,12,5,228,3148,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,1,0,0.15,255,255,1,0,0,0,0,0,0,0,1,0,0
0,1,12,5,330,622,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,0,0
0,1,12,5,350,392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,0,0
0,2,2,5,44,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28,0,0,0,0,1,0,0.07,255,255,1,0,0,0,0,0,0,0,1,0,0
0,1,12,5,321,468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,21,0,0,0,0,1,0,0.14,255,255,1,0,0,0,0,0,0,0,1,0,0
0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,14,255,1,0,0.07,0.11,0,0,1,0.72,1,0,0
0,1,12,5,299,4249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,1,0,0.22,2,255,1,0,0.5,0.02,0,0,0,0,1,0,0
0,1,12,5,252,7886,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,0,0
0,1,12,5,228,356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,41,0,0,0,0,1,0,0.07,255,255,1,0,0,0,0,0,0,0,1,0,0
0,2,20,5,516,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,481,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,1,0,0
0,1,12,5,236,2702,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,1,0,0.15,76,255,1,0,0.01,0.04,0,0,0,0,1,0,0
0,1,12,5,242,3332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,12,255,1,0,0.08,0.01,0,0,0,0,1,0,0
0,1,12,5,309,1098,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,64,255,1,0,0.02,0.04,0,0,0,0,1,0,0
0,1,12,5,309,743,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,53,0,0,0,0,1,0,0.08,255,255,1,0,0,0,0,0,0,0,1,0,0
0,1,12,5,297,1126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,33,0,0,0,0,1,0,0.15,255,255,1,0,0,0,0,0,0,0,1,0,0
0,1,12,5,325,9549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,1,0,0.14,255,255,1,0,0,0,0,0,0.01,0.01,1,0,0
0,1,12,5,243,1383,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,36,0,0,0,0,1,0,0.08,255,255,1,0,0,0,0,0,0,0,1,0,0
0,1,12,5,287,728,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0.67,10,45,1,0,0.1,0.04,0,0,0,0,1,0,0
0,2,2,5,45,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0.75,0.5,0.25,255,240,0.94,0.01,0,0,0,0,0,0,1,0,0
0,1,12,5,310,1819,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,4,255,1,0,0.25,0.03,0,0,0,0,1,0,0
0,1,12,5,317,1660,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,0,0
0,1,24,5,1350,385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,46,153,0.37,0.07,0.02,0.01,0,0,0,0,1,0,0
0,1,12,5,333,633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,0,0
0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,15,19,1,0,0.07,0.11,0,0,1,1,1,0,0
0,1,12,5,324,2104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,160,255,1,0,0.01,0.02,0,0,0,0,1,0,0
0,1,12,5,217,1092,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,82,255,1,0,0.01,0.03,0,0,0,0,1,0,0
2625,2,20,5,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0.4,0.6,0,255,2,0.01,0.84,0.98,0,0,0,0,0,1,0,0
0,2,2,5,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,21,0,0,0,0,1,0,0.14,255,255,1,0,0,0,0,0,0,0,1,0,0
0,1,12,5,295,2649,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,0,0
16799,2,20,5,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,1,0,0.81,0.98,0,0,0,0,0,1,0,0
0,1,12,5,210,2648,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,1,0,0,187,255,1,0,0.01,0.03,0,0,0,0,1,0,0
0,1,12,5,306,297,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,1,0,0.33,255,255,1,0,0,0,0,0,0,0,1,0,0
0,1,12,5,212,2565,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,17,0,0,0,0,1,0,0.18,255,255,1,0,0,0,0,0,0,0,1,0,0
0,2,2,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,65,214,1,0,1,0.01,0,0,0,0,1,0,0
0,1,12,5,232,419,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,20,20,1,0,0.05,0,0,0,0,0,1,0,0
0,2,22,5,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,235,0.92,0.01,0.01,0,0,0,0,0,1,0,0
0,1,12,5,213,347,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,0,0
0,2,22,5,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,244,0.96,0.01,0,0,0,0,0,0,1,0,0
0,1,12,5,231,5283,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,12,14,0,0,0,0,1,0,0.21,40,247,1,0,0.03,0.07,0,0,0,0,1,0,0
0,1,12,5,256,1512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,1,0,0,86,255,1,0,0.01,0.02,0,0,0,0,1,0,0
0,1,12,5,242,260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,0,0
0,1,12,5,206,8745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,255,1,0,0.5,0.04,0,0,0,0,1,0,0
0,1,12,5,230,10378,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,15,255,1,0,0.07,0.01,0,0,0,0,1,0,0
2,1,24,5,1341,390,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,59,181,0.17,0.03,0.02,0.02,0,0,0,0,1,0,0
0,2,22,5,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,235,0.92,0.01,0,0,0,0,0,0,1,0,0
0,1,12,5,294,1718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0.01,0.01,1,0,0
0,2,22,5,105,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,206,184,0.89,0.01,0,0,0,0,0,0,1,0,0
0,1,12,5,274,3174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0.5,8,255,1,0,0.12,0.05,0,0,0,0,1,0,0
0,1,12,5,315,788,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,0,0
0,1,12,5,234,36749,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,122,255,1,0,0.01,0.03,0,0,0,0,1,0,0
0,2,19,5,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,39,16,0.41,0.08,0.41,0,0,0,0,0,1,0,0
0,1,12,5,197,1532,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,121,255,1,0,0.01,0.04,0,0,0,0,1,0,0
0,2,2,5,41,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,172,0,0,0,0,0.99,0.01,0,62,29,0.47,0.03,0.02,0,0,0,0,0,1,0,0
2630,2,20,5,145,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,1,0,0.87,1,0,0,0,0,0,1,0,0
0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,1,0,1,3,211,1,0,0.33,0.19,0,0,1,1,1,0,0
0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,3,233,1,0,0.33,0.09,0,0,1,0.98,1,0,0
0,1,9,5,15722,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,4,0,0,0,0,1,0,0,232,50,0.19,0.05,0.22,0.04,0.01,0.04,0,0,1,0,0
0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,1,0,1,1,255,1,0,1,0.17,0,0,1,1,1,0,0
0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,22,255,1,0,0.05,0.08,0,0,1,0.89,1,0,0
0,1,12,5,281,757,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,1,0,0.25,33,255,1,0,0.03,0.04,0,0,0,0,1,0,0
0,1,1,5,10,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,125,8,0.02,0.03,0.01,0.25,0,0,0.01,0.75,1,0,0
0,1,24,5,572,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,18,115,0.89,0.11,0.06,0.03,0,0,0,0,1,0,0
0,1,12,5,208,31864,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0.06,0.06,0,0,1,0,0,40,255,1,0,0.03,0.03,0.03,0,0,0,1,0,0
1994,2,20,5,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,1,0,0.84,1,0,0,0,0,0,1,0,0
0,1,12,5,307,662,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,199,255,1,0,0.01,0.01,0,0,0,0,1,0,0
